gpu_vram_gb,workload_type,framework,model_size_mb,batch_size,dataset_size_mb,epochs,runtime_minutes
48.0,Inference,PyTorch,2621.3,16,9273.3,5,29.81
80.0,Training,PyTorch,2814.7,256,14183.9,50,136.74
8.0,FineTuning,JAX,2003.4,256,1499.7,50,46.92
12.0,Inference,PyTorch,2403.0,256,2552.6,100,34.6
48.0,FineTuning,TensorFlow,3393.2,32,11506.3,20,360.0
8.0,Training,PyTorch,1285.9,32,5120.2,100,360.0
24.0,Inference,TensorFlow,2116.7,128,14338.0,30,50.95
48.0,Training,PyTorch,83.5,64,9403.0,10,4.5
8.0,FineTuning,JAX,2765.4,8,7299.7,20,360.0
6.0,Training,TensorFlow,821.8,32,5131.2,30,360.0
24.0,Training,PyTorch,1950.0,16,3663.0,5,115.17
80.0,FineTuning,PyTorch,880.3,128,9785.3,20,12.24
4.0,Training,PyTorch,143.0,8,8921.2,20,360.0
8.0,FineTuning,PyTorch,1958.7,256,5432.9,5,24.52
12.0,FineTuning,PyTorch,1728.1,64,13774.9,50,360.0
8.0,Training,PyTorch,1729.3,256,11450.9,5,56.43
4.0,Training,PyTorch,874.8,256,3975.0,10,48.8
24.0,FineTuning,PyTorch,3791.5,32,14156.2,5,295.47
24.0,Training,TensorFlow,63.9,128,11357.5,20,6.02
48.0,FineTuning,TensorFlow,3571.6,32,13466.9,5,101.03
12.0,FineTuning,TensorFlow,2960.8,128,2129.7,10,26.59
12.0,Inference,PyTorch,729.7,64,591.7,50,5.82
12.0,FineTuning,PyTorch,1915.2,16,7444.5,50,360.0
4.0,Training,PyTorch,3956.0,16,6777.5,30,360.0
12.0,Inference,JAX,2592.6,8,13060.1,100,360.0
16.0,Inference,PyTorch,553.1,32,2665.0,30,18.7
4.0,FineTuning,PyTorch,1857.7,32,451.4,10,42.64
24.0,Inference,PyTorch,1899.4,32,7985.8,30,100.62
4.0,FineTuning,PyTorch,3218.9,16,2745.7,50,360.0
6.0,FineTuning,PyTorch,3668.8,8,837.7,100,360.0
6.0,Training,PyTorch,374.9,16,430.9,50,91.69
12.0,FineTuning,PyTorch,1290.4,256,2222.3,30,19.57
24.0,Training,PyTorch,1228.8,128,5700.3,5,17.56
4.0,Training,PyTorch,3984.4,32,13271.1,50,360.0
4.0,Training,PyTorch,2258.9,128,11432.6,30,360.0
4.0,Training,TensorFlow,3525.3,256,7999.5,30,360.0
16.0,Training,PyTorch,1732.8,64,6512.1,10,130.87
6.0,FineTuning,PyTorch,2904.8,128,6891.4,10,185.31
4.0,Training,TensorFlow,1182.0,128,13281.2,50,360.0
16.0,Inference,JAX,3651.6,128,10897.0,20,79.65
6.0,Training,PyTorch,1847.8,16,2663.0,30,360.0
16.0,Training,PyTorch,3224.7,128,14102.0,5,130.43
48.0,Training,TensorFlow,1060.5,256,11616.4,20,24.03
6.0,Training,PyTorch,2789.7,32,608.9,30,360.0
80.0,Training,JAX,1650.4,8,7583.6,20,360.0
48.0,FineTuning,PyTorch,174.2,64,9826.4,30,14.52
4.0,FineTuning,JAX,1681.4,32,1008.7,30,332.92
24.0,Training,PyTorch,2222.6,8,5360.6,20,360.0
16.0,Training,TensorFlow,649.5,32,9759.7,10,177.54
16.0,Training,PyTorch,776.5,128,12259.7,30,170.06
16.0,Inference,JAX,1886.2,64,14659.4,50,272.79
16.0,FineTuning,PyTorch,1403.8,32,1912.3,20,70.56
24.0,Training,PyTorch,1790.9,64,9522.8,100,360.0
8.0,Training,PyTorch,1870.3,16,13402.6,10,360.0
16.0,Inference,JAX,603.3,16,10782.1,5,30.09
8.0,Training,PyTorch,765.7,128,9522.8,30,270.06
24.0,FineTuning,PyTorch,3400.3,128,3294.9,100,333.91
24.0,Training,PyTorch,692.7,16,12247.9,30,360.0
48.0,FineTuning,TensorFlow,2680.4,32,8481.1,100,360.0
6.0,Inference,PyTorch,1703.2,8,1760.1,50,360.0
80.0,Inference,PyTorch,3874.5,8,14040.5,10,192.21
12.0,FineTuning,TensorFlow,311.1,16,14827.0,30,360.0
80.0,Training,TensorFlow,3330.0,8,8111.3,100,360.0
12.0,FineTuning,PyTorch,1991.2,32,11669.5,10,360.0
24.0,Training,PyTorch,71.1,8,8791.4,30,120.41
80.0,Inference,PyTorch,1091.5,256,6390.9,100,6.26
10.0,FineTuning,PyTorch,1660.4,8,6195.7,5,360.0
6.0,Training,PyTorch,1291.1,256,14468.3,100,360.0
80.0,Training,PyTorch,1481.7,16,5594.9,50,352.59
6.0,FineTuning,JAX,3670.9,64,7407.8,5,226.62
8.0,Inference,PyTorch,1475.7,64,3802.5,5,11.38
6.0,FineTuning,TensorFlow,1704.4,32,3873.9,100,360.0
8.0,Training,PyTorch,3056.5,64,5407.8,20,360.0
16.0,Training,PyTorch,3185.6,128,13879.2,5,125.98
8.0,Training,PyTorch,382.2,16,6008.4,50,360.0
48.0,Inference,JAX,2831.1,256,8329.1,50,23.47
16.0,Inference,PyTorch,1956.2,256,8231.7,100,79.45
24.0,Inference,PyTorch,578.7,64,8789.0,30,20.8
4.0,FineTuning,PyTorch,1095.6,8,12318.6,100,360.0
8.0,FineTuning,PyTorch,227.9,64,13527.9,5,26.09
8.0,FineTuning,PyTorch,1472.9,16,3210.3,10,256.52
6.0,FineTuning,TensorFlow,1058.9,8,12920.7,20,360.0
24.0,FineTuning,TensorFlow,1559.3,8,8260.8,100,360.0
80.0,Training,PyTorch,2342.3,256,13874.6,20,37.51
10.0,FineTuning,JAX,2942.7,16,13750.7,20,360.0
12.0,Training,PyTorch,2441.1,32,5902.6,50,360.0
8.0,Training,TensorFlow,2729.6,32,9813.0,50,360.0
80.0,Inference,PyTorch,3469.3,16,13084.0,30,181.37
10.0,Inference,TensorFlow,3501.6,256,5832.2,5,7.37
12.0,FineTuning,TensorFlow,3449.8,16,753.0,50,360.0
4.0,Training,JAX,655.0,16,5461.1,20,360.0
6.0,Inference,PyTorch,1041.7,8,5544.5,50,360.0
80.0,FineTuning,PyTorch,2034.2,8,12120.5,100,360.0
6.0,Training,TensorFlow,1467.0,16,4713.4,5,360.0
12.0,FineTuning,TensorFlow,570.1,256,13420.4,50,81.72
48.0,Training,PyTorch,1186.6,8,8274.8,100,360.0
8.0,FineTuning,PyTorch,3902.9,128,8833.7,5,106.93
16.0,Inference,PyTorch,1420.4,16,12124.4,30,360.0
10.0,Training,PyTorch,1704.7,8,2105.2,50,360.0
24.0,Training,TensorFlow,75.3,32,367.3,5,1.41
8.0,Training,TensorFlow,2891.7,16,943.6,100,360.0
16.0,Training,PyTorch,1683.5,16,556.9,100,360.0
80.0,Training,JAX,457.4,16,10528.4,5,26.59
4.0,Training,PyTorch,3875.8,64,3750.1,100,360.0
8.0,Training,PyTorch,3120.9,16,12875.6,10,360.0
6.0,Training,PyTorch,2918.3,32,13254.8,30,360.0
48.0,Training,TensorFlow,3833.6,8,5405.7,50,360.0
24.0,Training,TensorFlow,1659.5,16,3002.9,10,187.6
6.0,FineTuning,PyTorch,2888.2,256,7532.3,50,360.0
16.0,FineTuning,PyTorch,864.5,128,12255.5,20,87.12
8.0,Training,PyTorch,2803.6,256,10304.9,20,360.0
48.0,FineTuning,PyTorch,105.6,256,483.6,5,0.72
8.0,Inference,PyTorch,548.9,8,206.5,10,4.5
80.0,Inference,PyTorch,1729.8,32,1795.7,5,1.68
4.0,Training,TensorFlow,97.8,64,5117.9,5,14.81
12.0,FineTuning,PyTorch,1874.8,32,8099.5,5,166.84
8.0,Training,PyTorch,2115.0,256,12282.0,20,267.48
16.0,Training,PyTorch,2505.3,64,2227.6,100,360.0
6.0,Training,PyTorch,446.5,8,2371.9,5,133.42
80.0,Training,PyTorch,765.0,64,12968.1,100,271.26
16.0,FineTuning,PyTorch,2472.5,8,13868.0,100,360.0
24.0,FineTuning,PyTorch,2649.8,32,8314.2,5,130.56
12.0,FineTuning,TensorFlow,152.3,256,11794.9,5,3.72
80.0,Training,PyTorch,2184.5,32,5205.8,5,28.77
4.0,Training,PyTorch,3150.7,64,14199.4,10,360.0
12.0,Training,JAX,322.9,128,13582.7,50,209.82
16.0,Training,PyTorch,1682.0,256,12759.1,10,62.51
24.0,Inference,PyTorch,1339.7,256,293.4,30,0.87
10.0,FineTuning,PyTorch,3659.0,32,7897.1,100,360.0
4.0,Inference,PyTorch,783.9,64,497.3,10,4.01
48.0,FineTuning,PyTorch,1307.5,16,10193.9,100,360.0
10.0,Training,PyTorch,3598.9,8,2833.3,100,360.0
8.0,Training,TensorFlow,1356.1,16,9628.3,100,360.0
24.0,FineTuning,TensorFlow,2148.8,16,1559.6,30,180.92
6.0,Training,PyTorch,180.5,16,11373.6,20,360.0
48.0,Inference,PyTorch,3940.4,64,10924.1,50,131.09
16.0,FineTuning,PyTorch,3308.5,32,168.7,5,5.33
24.0,Training,PyTorch,2555.9,256,11901.6,30,215.9
12.0,FineTuning,PyTorch,290.0,16,2540.4,20,60.34
80.0,Inference,PyTorch,345.7,64,1728.4,50,2.52
12.0,Training,PyTorch,2202.6,32,7553.7,30,360.0
12.0,FineTuning,PyTorch,1176.0,8,8892.4,20,360.0
8.0,Training,PyTorch,2510.0,32,1636.3,5,100.08
4.0,FineTuning,PyTorch,2412.9,32,4640.8,20,360.0
6.0,Training,PyTorch,3362.7,16,6176.1,20,360.0
48.0,Training,PyTorch,1161.4,64,14159.9,5,33.54
4.0,FineTuning,PyTorch,2332.6,256,3844.7,100,360.0
24.0,Training,PyTorch,3120.6,128,3981.3,100,360.0
12.0,FineTuning,PyTorch,1988.6,8,9925.0,30,360.0
8.0,Inference,PyTorch,3331.0,64,10934.6,20,233.6
24.0,Training,PyTorch,568.5,256,261.3,5,1.33
80.0,FineTuning,PyTorch,2948.9,16,2097.1,30,94.96
6.0,FineTuning,TensorFlow,3774.8,64,5429.6,5,198.98
48.0,Training,PyTorch,1360.9,256,9517.0,10,14.76
80.0,FineTuning,PyTorch,1497.0,128,2098.4,30,8.67
8.0,FineTuning,PyTorch,380.0,8,5418.5,10,263.71
6.0,FineTuning,PyTorch,2583.9,32,1295.0,100,360.0
24.0,Inference,PyTorch,2232.2,256,8609.6,20,11.28
12.0,FineTuning,JAX,209.4,8,6452.8,20,194.96
12.0,Inference,TensorFlow,3021.2,128,11842.4,20,82.23
12.0,FineTuning,PyTorch,3325.7,8,8650.9,30,360.0
10.0,Training,PyTorch,3633.1,256,9920.7,50,360.0
12.0,FineTuning,PyTorch,2205.6,8,10100.3,30,360.0
10.0,Training,PyTorch,1837.7,16,8885.2,30,360.0
16.0,FineTuning,TensorFlow,3510.7,32,339.8,50,79.33
10.0,FineTuning,PyTorch,1624.9,128,12497.7,30,360.0
6.0,FineTuning,PyTorch,2639.0,16,13758.8,100,360.0
80.0,Training,PyTorch,2480.7,8,8060.2,10,339.38
6.0,FineTuning,PyTorch,1520.0,8,1771.2,50,360.0
80.0,Training,JAX,393.2,64,9855.1,50,58.01
16.0,FineTuning,TensorFlow,134.6,16,5519.6,10,22.07
80.0,FineTuning,TensorFlow,1741.5,128,1191.9,50,9.37
80.0,Inference,PyTorch,1950.7,128,12827.7,50,22.92
8.0,Training,PyTorch,3299.6,128,10704.5,10,360.0
4.0,FineTuning,TensorFlow,1686.9,256,12091.9,5,76.2
4.0,FineTuning,JAX,1160.6,256,11962.3,5,52.4
8.0,Inference,PyTorch,1875.3,256,5429.4,100,89.22
12.0,FineTuning,JAX,990.1,128,7285.0,5,22.42
8.0,Training,PyTorch,410.9,8,3581.5,10,319.91
80.0,Training,PyTorch,496.5,256,11348.0,20,7.28
80.0,FineTuning,PyTorch,1310.7,8,7907.0,30,342.18
8.0,FineTuning,PyTorch,100.1,16,9785.1,50,357.19
8.0,Inference,TensorFlow,919.8,32,5413.7,10,42.4
12.0,Training,PyTorch,3160.7,128,10219.8,30,360.0
6.0,Inference,JAX,976.7,8,10100.9,10,350.07
16.0,Training,PyTorch,487.4,16,11575.4,50,360.0
24.0,Inference,PyTorch,3798.9,128,2416.0,20,12.96
80.0,Inference,TensorFlow,2508.8,32,9392.7,10,15.82
16.0,FineTuning,PyTorch,287.1,128,13204.2,30,41.83
8.0,FineTuning,TensorFlow,295.9,256,1503.0,100,16.28
12.0,Training,PyTorch,2467.9,64,14415.1,30,360.0
10.0,Training,PyTorch,2183.5,128,3196.0,50,360.0
12.0,Training,PyTorch,320.1,64,14054.5,100,360.0
48.0,Training,JAX,936.0,32,13033.5,5,59.34
48.0,FineTuning,PyTorch,3719.7,64,11575.8,50,360.0
16.0,Training,PyTorch,2309.4,32,3220.6,100,360.0
4.0,Inference,TensorFlow,1789.3,16,3324.9,100,360.0
48.0,Training,PyTorch,1038.1,64,3963.6,50,73.94
48.0,FineTuning,TensorFlow,578.1,256,12175.8,5,3.64
6.0,FineTuning,PyTorch,1640.4,128,2896.6,20,97.98
10.0,Training,PyTorch,3693.3,128,8754.5,10,271.35
6.0,Training,PyTorch,242.4,16,11685.2,30,360.0
10.0,Training,PyTorch,3964.4,8,6963.4,10,360.0
24.0,FineTuning,PyTorch,870.9,256,12627.1,10,16.12
80.0,FineTuning,PyTorch,1664.6,256,8475.3,30,14.42
48.0,Training,PyTorch,228.0,32,8967.4,5,11.11
80.0,Inference,PyTorch,2359.9,256,10184.1,30,7.04
48.0,Training,PyTorch,1960.0,8,12705.1,5,352.0
6.0,FineTuning,PyTorch,2683.5,8,169.0,5,37.08
24.0,Training,PyTorch,2193.6,16,5949.1,50,360.0
6.0,FineTuning,TensorFlow,1622.8,16,14448.6,20,360.0
6.0,Inference,PyTorch,2964.1,64,1570.2,100,208.39
10.0,FineTuning,PyTorch,148.8,256,3578.4,50,7.18
4.0,Training,PyTorch,2187.1,64,8606.9,20,360.0
12.0,Training,PyTorch,499.8,64,12882.4,5,61.41
16.0,Inference,PyTorch,1772.2,64,1548.3,100,62.53
80.0,FineTuning,TensorFlow,3174.9,64,160.1,100,9.52
48.0,Training,TensorFlow,612.7,128,10336.6,50,76.22
6.0,FineTuning,TensorFlow,3746.5,16,8999.8,10,360.0
4.0,Training,PyTorch,3559.6,32,4138.8,30,360.0
6.0,Training,PyTorch,1688.9,32,14368.5,30,360.0
24.0,Inference,JAX,73.6,32,8431.3,30,6.48
10.0,FineTuning,PyTorch,3169.5,32,9984.9,20,360.0
12.0,Training,JAX,3529.5,32,5743.9,30,360.0
24.0,FineTuning,PyTorch,740.2,128,13831.7,20,54.35
8.0,Inference,JAX,3669.0,16,4213.5,20,360.0
6.0,Training,JAX,3660.7,256,11256.9,100,360.0
24.0,FineTuning,PyTorch,1911.6,64,1838.3,20,29.68
12.0,FineTuning,PyTorch,3202.2,64,8113.0,10,243.41
4.0,Training,PyTorch,1807.5,64,8709.1,100,360.0
4.0,FineTuning,JAX,2278.0,16,2906.5,5,360.0
80.0,Training,TensorFlow,1313.4,16,4924.3,10,57.96
12.0,FineTuning,PyTorch,679.9,256,2762.6,5,3.67
4.0,Inference,PyTorch,2998.8,128,12690.9,10,122.54
24.0,Training,TensorFlow,55.5,128,9892.1,20,6.72
80.0,Inference,PyTorch,2339.2,256,6751.9,5,0.89
4.0,FineTuning,TensorFlow,3465.5,64,8384.1,100,360.0
10.0,Training,TensorFlow,924.0,256,5226.2,30,81.27
8.0,FineTuning,JAX,1365.0,16,6488.2,10,360.0
12.0,Training,PyTorch,2370.6,64,9328.6,5,154.94
24.0,Inference,PyTorch,1025.1,128,3251.0,30,8.51
48.0,FineTuning,PyTorch,3397.6,256,2098.0,50,23.61
6.0,FineTuning,JAX,1498.1,64,14172.4,20,360.0
24.0,FineTuning,PyTorch,2347.4,128,3629.1,10,18.91
4.0,FineTuning,PyTorch,943.2,8,7478.8,10,360.0
24.0,Inference,PyTorch,213.5,32,11446.7,100,55.23
48.0,FineTuning,PyTorch,736.1,8,8385.6,100,360.0
6.0,Inference,TensorFlow,232.5,256,9559.6,50,12.72
80.0,FineTuning,TensorFlow,1901.0,64,2535.2,5,4.1
4.0,Training,PyTorch,2367.2,64,5984.4,10,360.0
16.0,Inference,PyTorch,226.5,16,10384.5,10,22.03
4.0,FineTuning,JAX,407.4,32,3225.8,10,81.57
8.0,FineTuning,PyTorch,1967.8,128,7305.0,10,100.53
16.0,Inference,PyTorch,3206.8,64,8879.8,50,278.26
8.0,Training,PyTorch,2530.6,128,11861.1,20,360.0
48.0,Training,PyTorch,463.6,128,3323.5,10,4.22
12.0,Training,PyTorch,3555.8,128,14673.6,50,360.0
6.0,FineTuning,PyTorch,3673.9,8,14514.7,30,360.0
10.0,Inference,PyTorch,1333.6,128,283.2,10,1.21
80.0,Inference,PyTorch,2483.3,16,5582.9,5,9.24
10.0,FineTuning,PyTorch,1994.7,8,1110.8,50,360.0
48.0,FineTuning,TensorFlow,3771.0,8,4827.0,5,152.84
12.0,Inference,PyTorch,2059.6,64,9145.2,20,83.72
4.0,FineTuning,PyTorch,3841.9,32,9170.2,30,360.0
24.0,Training,PyTorch,837.4,32,1540.3,5,13.07
8.0,FineTuning,TensorFlow,1414.9,256,10189.1,10,52.62
48.0,Inference,PyTorch,3136.3,64,12710.4,50,111.5
8.0,Inference,JAX,3145.3,32,9504.4,30,360.0
4.0,FineTuning,PyTorch,2942.1,128,4718.5,50,360.0
12.0,Inference,PyTorch,3445.5,16,137.2,100,53.7
6.0,Training,PyTorch,2825.1,128,9761.3,30,360.0
10.0,Training,PyTorch,2562.5,32,10198.5,100,360.0
4.0,Inference,PyTorch,1862.8,32,10660.4,5,181.99
80.0,Training,PyTorch,1895.0,16,685.0,20,30.09
16.0,Training,PyTorch,1654.3,8,7795.1,100,360.0
48.0,Training,PyTorch,2499.8,8,6260.1,50,360.0
10.0,FineTuning,TensorFlow,1656.3,16,11533.5,10,360.0
80.0,FineTuning,TensorFlow,632.6,8,10868.1,50,360.0
6.0,Training,PyTorch,470.8,32,14264.8,100,360.0
80.0,Inference,PyTorch,3701.7,8,13472.9,20,308.51
12.0,Inference,PyTorch,147.7,32,8414.3,100,76.22
16.0,Training,PyTorch,466.6,64,14709.1,5,46.67
8.0,Training,PyTorch,1809.0,128,2338.2,10,61.78
10.0,FineTuning,PyTorch,1088.6,8,206.7,10,26.35
16.0,FineTuning,PyTorch,1653.1,64,1706.7,5,13.47
24.0,Training,TensorFlow,513.9,256,5391.2,50,27.74
4.0,Training,PyTorch,567.1,8,11353.4,10,360.0
24.0,Training,PyTorch,3212.6,64,5807.7,50,360.0
4.0,Training,PyTorch,3048.5,16,11731.0,50,360.0
12.0,FineTuning,JAX,461.8,64,11167.5,5,27.23
16.0,FineTuning,TensorFlow,2687.8,32,11935.8,20,360.0
6.0,FineTuning,PyTorch,2456.8,16,2890.4,20,360.0
80.0,FineTuning,PyTorch,2867.8,16,7788.9,50,360.0
16.0,Training,PyTorch,1924.1,32,10719.1,5,229.88
24.0,FineTuning,PyTorch,1116.4,8,4334.2,20,360.0
48.0,Training,PyTorch,2671.5,16,12586.6,100,360.0
4.0,FineTuning,JAX,1516.9,8,11711.7,50,360.0
48.0,FineTuning,PyTorch,914.9,128,1886.2,10,2.99
10.0,FineTuning,PyTorch,1664.1,64,3346.5,10,59.51
48.0,FineTuning,TensorFlow,3064.9,64,3636.9,100,234.05
16.0,FineTuning,TensorFlow,1929.4,32,13189.3,30,360.0
80.0,Inference,PyTorch,1234.5,32,2882.2,30,8.45
10.0,FineTuning,PyTorch,3335.9,256,9369.2,30,275.24
6.0,FineTuning,PyTorch,3532.5,64,1067.2,20,123.82
6.0,Inference,PyTorch,1761.3,128,8332.3,100,317.96
12.0,FineTuning,TensorFlow,1530.0,32,2204.7,10,57.71
80.0,FineTuning,JAX,2470.2,128,8674.9,10,18.1
8.0,Training,TensorFlow,279.0,256,5580.2,20,18.04
48.0,Training,PyTorch,2780.7,32,9124.7,10,228.65
10.0,FineTuning,TensorFlow,3140.0,16,5977.2,10,360.0
16.0,FineTuning,PyTorch,1619.9,256,12829.0,50,163.17
16.0,Training,PyTorch,739.7,8,11379.0,10,360.0
8.0,Inference,PyTorch,163.8,64,12686.1,50,33.3
12.0,Training,PyTorch,2567.1,8,3408.6,30,360.0
8.0,FineTuning,JAX,1112.5,256,2317.4,5,5.04
4.0,Training,PyTorch,1882.4,64,8404.3,50,360.0
24.0,FineTuning,PyTorch,1576.1,256,13105.2,100,268.82
10.0,Inference,PyTorch,740.8,32,1748.3,10,9.65
24.0,Training,TensorFlow,2058.1,8,3584.9,30,360.0
8.0,Training,PyTorch,1865.4,256,11215.4,5,69.16
12.0,FineTuning,PyTorch,2515.4,256,7033.9,5,21.38
12.0,FineTuning,TensorFlow,1044.9,128,9091.6,30,173.31
6.0,FineTuning,PyTorch,897.8,256,8917.1,30,143.22
6.0,Inference,PyTorch,3266.7,32,6244.1,5,119.33
10.0,Training,PyTorch,2823.7,256,10615.0,5,76.61
10.0,FineTuning,PyTorch,3100.2,16,12798.8,10,360.0
10.0,FineTuning,JAX,537.0,8,13625.6,100,360.0
16.0,Inference,PyTorch,935.0,8,791.5,50,61.15
6.0,Inference,JAX,2323.3,16,8348.7,50,360.0
16.0,FineTuning,PyTorch,3435.9,64,701.5,5,8.82
24.0,FineTuning,JAX,3573.9,32,13523.9,5,258.94
8.0,Training,PyTorch,3336.0,16,6496.1,100,360.0
48.0,Training,PyTorch,221.4,256,13517.8,100,30.77
6.0,FineTuning,PyTorch,3292.5,128,2896.5,20,218.53
48.0,FineTuning,PyTorch,3601.4,32,2519.3,5,28.03
12.0,FineTuning,PyTorch,274.2,16,13634.0,50,360.0
6.0,FineTuning,PyTorch,1694.3,16,14081.8,10,360.0
24.0,Training,PyTorch,2169.6,8,11525.2,20,360.0
6.0,FineTuning,PyTorch,969.4,8,3408.2,50,360.0
16.0,Training,PyTorch,2090.9,8,2662.6,10,360.0
8.0,Training,PyTorch,3549.5,32,11245.4,100,360.0
80.0,Training,TensorFlow,3474.4,256,9558.1,100,232.11
8.0,Inference,PyTorch,3762.4,64,13093.9,20,310.78
8.0,Training,JAX,1962.2,32,4224.5,20,360.0
12.0,Inference,PyTorch,1671.7,8,4500.8,20,277.86
24.0,Training,JAX,2679.9,8,11001.5,20,360.0
48.0,FineTuning,PyTorch,1696.2,32,4091.2,20,64.12
24.0,Inference,JAX,215.7,256,6989.4,20,1.66
80.0,FineTuning,PyTorch,2893.7,256,7850.1,30,29.25
12.0,Training,TensorFlow,1159.9,16,10070.8,100,360.0
8.0,Training,TensorFlow,243.9,16,5231.3,10,126.38
16.0,Inference,PyTorch,131.5,8,12889.2,50,110.82
12.0,Training,PyTorch,3728.9,8,6094.7,5,360.0
10.0,FineTuning,TensorFlow,1045.7,64,716.5,50,37.73
6.0,FineTuning,PyTorch,1819.2,256,1098.3,30,27.53
24.0,Training,PyTorch,3804.8,16,14576.4,30,360.0
12.0,Training,PyTorch,1896.7,64,9368.4,20,360.0
10.0,FineTuning,PyTorch,360.5,8,7414.8,30,360.0
48.0,FineTuning,TensorFlow,2230.1,256,13058.2,50,81.63
80.0,Training,PyTorch,398.4,8,10781.6,30,219.42
80.0,FineTuning,PyTorch,425.6,64,2802.7,50,8.3
8.0,Inference,PyTorch,3413.3,64,208.7,20,6.41
8.0,Inference,PyTorch,1193.2,8,14733.7,20,360.0
12.0,Training,JAX,2730.7,128,9475.3,30,360.0
12.0,Training,PyTorch,2060.3,8,7208.4,100,360.0
6.0,Inference,PyTorch,928.2,16,14175.4,5,147.97
4.0,Training,PyTorch,2095.4,256,5601.2,20,305.99
48.0,Training,TensorFlow,322.5,256,10866.0,10,3.84
8.0,Inference,PyTorch,1421.5,8,10084.7,10,360.0
4.0,Training,PyTorch,2115.2,32,10187.6,20,360.0
4.0,Training,PyTorch,952.2,8,10189.3,100,360.0
6.0,Training,PyTorch,2657.7,128,255.4,100,131.06
16.0,Inference,PyTorch,254.7,16,12382.1,30,75.45
16.0,Training,PyTorch,1965.0,8,13852.0,20,360.0
8.0,Inference,TensorFlow,2874.2,64,6795.3,30,246.62
10.0,FineTuning,JAX,1748.3,16,8451.2,50,360.0
6.0,FineTuning,TensorFlow,3504.6,16,4938.3,5,360.0
6.0,Training,PyTorch,2547.2,128,11797.6,5,276.81
24.0,Training,PyTorch,3836.0,256,11075.4,50,360.0
4.0,FineTuning,PyTorch,1172.3,64,11103.7,50,360.0
24.0,Training,TensorFlow,3758.2,32,11050.4,50,360.0
4.0,Inference,PyTorch,2446.9,8,3356.3,5,264.44
16.0,FineTuning,JAX,2993.5,32,1776.6,20,194.16
8.0,FineTuning,PyTorch,3613.5,256,4730.2,10,62.76
48.0,Training,TensorFlow,2227.2,64,8673.2,100,360.0
16.0,FineTuning,PyTorch,3455.6,16,6052.9,100,360.0
6.0,Training,PyTorch,2189.7,128,3813.8,30,360.0
48.0,Training,PyTorch,2416.8,128,432.1,10,2.62
12.0,Inference,JAX,1808.1,16,1904.9,30,94.34
48.0,FineTuning,JAX,625.3,128,1669.4,5,1.23
48.0,FineTuning,TensorFlow,2236.3,32,14353.9,20,306.23
16.0,FineTuning,PyTorch,3910.9,256,11704.5,10,71.32
6.0,FineTuning,TensorFlow,3159.4,16,1929.0,50,360.0
48.0,Training,PyTorch,3002.6,8,7061.4,50,360.0
16.0,Training,PyTorch,2591.1,8,9851.8,50,360.0
16.0,Inference,PyTorch,1424.2,64,14419.4,100,344.48
48.0,Training,PyTorch,720.0,256,4107.6,10,4.51
4.0,FineTuning,PyTorch,937.0,256,4034.3,20,61.16
6.0,Training,TensorFlow,75.0,16,8567.0,20,151.68
80.0,Training,PyTorch,2710.2,256,12874.9,50,116.69
48.0,Training,PyTorch,3256.9,32,4266.4,10,111.32
24.0,FineTuning,PyTorch,1112.2,256,1974.8,50,15.82
24.0,FineTuning,PyTorch,412.8,16,4065.3,30,88.29
12.0,Training,PyTorch,1376.1,16,6791.1,30,360.0
6.0,Training,PyTorch,1203.6,32,5463.3,10,360.0
16.0,Inference,PyTorch,1831.0,128,12932.1,30,63.05
8.0,Training,PyTorch,1093.2,32,14149.9,5,360.0
10.0,Inference,PyTorch,1391.9,16,5738.9,5,47.07
6.0,Inference,PyTorch,3634.8,16,12369.0,5,360.0
6.0,Inference,PyTorch,1372.6,16,1122.3,30,98.43
48.0,Inference,PyTorch,3152.8,16,8350.2,20,137.74
48.0,Training,PyTorch,2522.0,64,12492.4,5,78.5
16.0,Inference,PyTorch,1383.3,128,6337.5,50,34.15
12.0,Inference,PyTorch,3280.3,16,2237.2,20,176.96
48.0,Inference,PyTorch,2400.6,64,4332.9,10,6.95
10.0,Training,PyTorch,84.0,256,7429.4,30,11.23
10.0,Inference,TensorFlow,321.5,16,12668.1,50,226.66
12.0,FineTuning,PyTorch,3022.9,128,11254.1,10,177.32
4.0,FineTuning,TensorFlow,1813.8,128,1345.3,30,101.94
4.0,Training,TensorFlow,1651.8,32,8237.7,100,360.0
6.0,Training,TensorFlow,626.0,64,13098.0,30,360.0
48.0,Inference,PyTorch,671.4,256,8698.9,50,6.92
24.0,FineTuning,TensorFlow,3201.1,128,1067.6,100,79.8
80.0,Training,PyTorch,3324.6,8,12364.5,30,360.0
12.0,Inference,PyTorch,2262.0,16,13610.9,30,360.0
6.0,Training,PyTorch,1215.8,128,5898.9,30,360.0
24.0,Training,JAX,3734.2,256,4721.0,20,74.3
48.0,Training,PyTorch,2514.7,256,8195.9,5,11.1
24.0,Training,JAX,3196.7,64,14762.9,100,360.0
24.0,Training,PyTorch,63.0,64,12578.2,50,36.07
12.0,Training,JAX,1828.8,64,12184.7,20,360.0
6.0,Training,JAX,3490.2,32,2977.8,50,360.0
16.0,FineTuning,JAX,1386.0,256,13438.0,20,63.8
10.0,Inference,PyTorch,2919.9,16,8383.6,30,360.0
6.0,FineTuning,TensorFlow,2647.8,8,13761.5,100,360.0
80.0,Training,JAX,651.3,64,9810.5,30,43.82
